#Taxon_ID	Taxon_Rank	Taxon_Name	Probability_Mass
51291	order	CHLAMYDIALES	1.1015633839299
501324	species	MYXOBOLUS ALBI	1.09993455345
33208	kingdom	METAZOA	1.09843134486377
175244	species	UNCULTURED BASIDIOMYCOTA	1.091979472603
33682	no rank	EUGLENOZOA	1.08753961613026
68295	order	THERMOANAEROBACTERALES	1.081142181387
83763	family	SUCCINIVIBRIONACEAE	1.071317518365
146626	species	BUELLIA GEORGEI	1.0567189764033
7929	suborder	ELOPOIDEI	1.05319774610351
7925	order	ELOPIFORMES	1.05319774610351
35128	species	THALASSIOSIRA PSEUDONANA	1.03781049506244
296543	no rank	THALASSIOSIRA PSEUDONANA CCMP1335	1.03781049506244
95901	no rank	CANDIDATE DIVISION TM6	1.03121252218065
1104668	no rank	UNCLASSIFIED CANDIDATE DIVISION TM6	1.03121252218065
267893	family	IDIOMARINACEAE	1.03100625867455
135575	genus	IDIOMARINA	1.03100625867455
666506	order	PHYCISPHAERALES	1.01660107316358
666505	class	PHYCISPHAERAE	1.01660107316358
1142394	no rank	PHYCISPHAERA MIKURENSIS NBRC 102666	1.01660107316358
666508	genus	PHYCISPHAERA	1.01660107316358
547188	species	PHYCISPHAERA MIKURENSIS	1.01660107316358
666507	family	PHYCISPHAERACEAE	1.01660107316358
304914	species	SINOCYCLOCHEILUS ALTISHOULDERUS	1.0141899234152
468	family	MORAXELLACEAE	1.0016663690144
1375	genus	AEROCOCCUS	1
91750	species	UNCULTURED ALPHA PROTEOBACTERIUM	1
47071	species	BLACKFORDIA VIRGINICA	1
9104	genus	ARBOROPHILA	0.9973191203039
8824	species	APTERYX OWENII	0.997284787445
9597	species	PAN PANISCUS	0.99383490599358
203682	phylum	PLANCTOMYCETES	0.96947268796496
713149	species	APHELENCHOIDES SP. KP	0.954230454605
8111	order	PERCIFORMES	0.9533777682145
955	species	WOLBACHIA PIPIENTIS	0.946899596968
768670	no rank	CALDITERRIVIBRIO NITROREDUCENS DSM 19672	0.942575140519433
545865	genus	CALDITERRIVIBRIO	0.942575140519433
477976	species	CALDITERRIVIBRIO NITROREDUCENS	0.942575140519433
1783272	Unknown	Unknown	0.9210828069971
6157	phylum	PLATYHELMINTHES	0.897068059096111
28256	family	HALOMONADACEAE	0.893325437527
326457	no rank	UNCLASSIFIED VERRUCOMICROBIA	0.889606411839625
1805421	Unknown	Unknown	0.889606411839625
417295	no rank	UNCLASSIFIED VERRUCOMICROBIA MISCELLANEOUS	0.889606411839625
175275	species	UNCULTURED CERCOZOAN	0.8871075923148
43352	species	DIENTAMOEBA FRAGILIS	0.879361196444
1260624	species	IDIOMARINA SP. 28 8	0.878824472343
182556	species	CYTHEROPTERON SUBUCHIOI	0.877161506407
338152	subfamily	FELINAE	0.877160571979918
379583	suborder	FELIFORMIA	0.877160571979918
9681	family	FELIDAE	0.877160571979918
539000	family	CLOSTRIDIALES FAMILY XVII. INCERTAE SEDIS	0.8652751297962
41665	no rank	NEOPTERYGII	0.8535046546899
1385	order	BACILLALES	0.851741686873
1407671	species	UNCULTURED MEDITERRANEAN PHAGE UVMED	0.84582874873522
313438	species	HAPLOSPORIDIUM SP. MYE 2005	0.844828859868
67799	class	THERMODESULFOBACTERIA	0.844151824914575
188710	order	THERMODESULFOBACTERIALES	0.844151824914575
200940	phylum	THERMODESULFOBACTERIA	0.844151824914575
188711	family	THERMODESULFOBACTERIACEAE	0.844151824914575
945713	no rank	IGNAVIBACTERIUM ALBUM JCM 16511	0.839860861614
795749	family	IGNAVIBACTERIACEAE	0.839860861614
591197	species	IGNAVIBACTERIUM ALBUM	0.839860861614
795750	genus	IGNAVIBACTERIUM	0.839860861614
4762	no rank	OOMYCETES	0.8396171952085
154	species	SPIROCHAETA THERMOPHILA	0.838721070459
496920	species	SALTERN METAGENOME	0.838025278376
9258	species	ORNITHORHYNCHUS ANATINUS	0.8329006524884
451864	subkingdom	DIKARYA	0.82347249569016
699262	species	MICROGENOMATES BACTERIUM SCGC AAA011 L6	0.8156837924271
445360	species	PELLONA DITCHELA	0.78753489831
63363	species	AQUIFEX AEOLICUS	0.774161724240167
224324	no rank	AQUIFEX AEOLICUS VF5	0.774161724240167
2713	genus	AQUIFEX	0.774161724240167
35774	species	CANDIDATUS PHYTOPLASMA ULMI	0.773101413983
444	family	LEGIONELLACEAE	0.7686315263706
280699	no rank	CYANIDIOSCHYZON MEROLAE STRAIN 10D	0.7668129659575
45156	genus	CYANIDIOSCHYZON	0.7668129659575
45157	species	CYANIDIOSCHYZON MEROLAE	0.7668129659575
640293	no rank	CANDIDATE DIVISION NC10	0.751581434163
1035538	class	MAMIELLOPHYCEAE	0.74768995316665
13792	order	MAMIELLALES	0.74768995316665
84995	subclass	RUBROBACTERIDAE	0.7448751258542
126669	species	AMPHISORUS HEMPRICHII	0.743632893086
118	genus	PLANCTOMYCES	0.7431235952481
9595	subspecies	GORILLA GORILLA GORILLA	0.7359420083565
179	genus	LEPTOSPIRILLUM	0.73268115444
9685	species	FELIS CATUS	0.730742114086802
9682	genus	FELIS	0.730742114086802
134362	order	CAPNODIALES	0.7287565116406
451867	subclass	DOTHIDEOMYCETIDAE	0.7287565116406
8794	genus	PTEROCNEMIA	0.7280135272869
8795	species	PTEROCNEMIA PENNATA	0.7280135272869
5204	phylum	BASIDIOMYCOTA	0.7250793397211
182762	species	BOREOPHYLLUM AESTIVALE	0.722985889192
9615	subspecies	CANIS LUPUS FAMILIARIS	0.722386119216
152509	species	UNCULTURED BACTEROIDETES BACTERIUM	0.716650363181
340708	species	AGGREGATA OCTOPIANA	0.7137776479457
371528	species	INGOLFIELLA TABULARIS	0.7115477723582
7953	family	CYPRINIDAE	0.70845488234405
30727	superfamily	CYPRINOIDEA	0.70845488234405
33688	species	AMBLYOSPORA SP.	0.7039601626995
68337	class	DEFERRIBACTERES	0.702717920805275
191393	order	DEFERRIBACTERALES	0.702717920805275
200930	phylum	DEFERRIBACTERES	0.702717920805275
191394	family	DEFERRIBACTERACEAE	0.702717920805275
1454725	genus	CANDIDATUS CALDATRIBACTEIRUM	0.7011644736097
8929	order	COLUMBIFORMES	0.6882915721457
8930	family	COLUMBIDAE	0.6882915721457
414999	class	OPITUTAE	0.6844764702783
57846	genus	PETROSCIRTES	0.682317967963667
703914	subfamily	BLENNIINAE	0.682317967963667
57847	species	PETROSCIRTES BREVICEPS	0.682317967963667
647155	species	MELOIDODERITA SP. MERISP3	0.681508850032
699264	no rank	CANDIDATUS OMNITROPHUS FODINAE SCGC AAA011 A17	0.675083084739667
1431823	genus	CANDIDATUS OMNITROPHUS	0.675083084739667
1431825	species	CANDIDATUS OMNITROPHUS FODINAE	0.675083084739667
1283313	genus	ALLOPREVOTELLA	0.674489359891
68335	genus	COPROTHERMOBACTER	0.6634491059604
315267	species	UNCULTURED FRESHWATER EUKARYOTE	0.6553990461261
376911	suborder	STREPSIRRHINI	0.65215589432905
376915	infraorder	LEMURIFORMES	0.65215589432905
146918	genus	SALINIBACTER	0.651711322803133
146919	species	SALINIBACTER RUBER	0.651711322803133
309807	no rank	SALINIBACTER RUBER DSM 13855	0.651711322803133
91061	class	BACILLI	0.6440719544464
1071503	species	MYCOBACTERIUM PHAGE TRIXIE	0.641803947187275
1036674	species	IDIOMARINA SP. A28L	0.640673648667
1076179	species	BIOREACTOR METAGENOME	0.638934875477
337027	species	OEDOGONIUM ACROSPORUM	0.63601770832
30614	family	LEPILEMURIDAE	0.635825990854233
9452	genus	LEPILEMUR	0.635825990854233
756882	species	LEPILEMUR HUBBARDORUM	0.635825990854233
7422	superfamily	CHALCIDOIDEA	0.6347173601415
1955251	Unknown	Unknown	0.6347173601415
272242	subfamily	PTEROMALINAE	0.6347173601415
7424	genus	NASONIA	0.6347173601415
7423	family	PTEROMALIDAE	0.6347173601415
272201	no rank	CHALDICOIDEA GROUP	0.6347173601415
1129771	family	LEPTOTRICHIACEAE	0.632778183011
86637	species	GYROPAIGNE LEFEVREI	0.630940788182
122	species	PLANCTOMYCES MARIS	0.624680654825
344747	no rank	PLANCTOMYCES MARIS DSM 8797	0.624680654825
261658	species	DICTYOSTELIUM FASCICULATUM	0.6160871321466
559495	species	ARBOROPHILA RUFIPECTUS	0.60927914829565
2335	genus	THERMOTOGA	0.605274221194
8955	subfamily	ACCIPITRINAE	0.601346691917
189424	species	MENOIDIUM SP. CCAP 1247/6	0.600383450333
188709	family	THERMOTOGACEAE	0.6000756440284
7426	species	NASONIA GIRAULTI	0.5937412666423
13686	species	SOLENOPSIS INVICTA	0.593177579236
40518	species	RUMINOCOCCUS BROMII	0.59168771094142
657321	no rank	RUMINOCOCCUS BROMII L2 63	0.59168771094142
186803	family	LACHNOSPIRACEAE	0.587930393979
1046947	no rank	UNCLASSIFIED GRACILIBACTERIA	0.586910144928738
363464	phylum	GRACILIBACTERIA	0.586910144928738
70528	species	AMBLYOSPORA STIMULI	0.58645935825
64183	species	UTERIPORUS SP. SC 1997	0.580986732829
665079	no rank	SCLEROTINIA SCLEROTIORUM 1980 UF 70	0.572720197398167
5179	genus	SCLEROTINIA	0.572720197398167
5180	species	SCLEROTINIA SCLEROTIORUM	0.572720197398167
27592	subfamily	BOVINAE	0.57197415529119
9077	genus	ALECTORIS	0.568935069806345
9078	species	ALECTORIS CHUKAR	0.568935069806345
109046	species	METHANOSARCINA BALTICA	0.565828577293
1130343	species	GRACILIBACTERIA BACTERIUM JGI 0000069 P22	0.565407736530688
1783273	Unknown	Unknown	0.565407736530688
123370	no rank	HOLACANTHOPTERYGII	0.557312792534
8830	family	ANATIDAE	0.5571465279895
361072	species	DICTYOSTELIUM CITRINUM	0.5566275374046
297483	species	STYLOPLANELLA STRONGYLOSTOMOIDES	0.549889310049
1297	phylum	DEINOCOCCUS THERMUS	0.5481808706273
188787	class	DEINOCOCCI	0.5481808706273
672931	species	GREGARINIDAE SP. FROM PARANEMERTES PEREGRINA SR 2009A	0.54798797929
1279	genus	STAPHYLOCOCCUS	0.5371583675887
1239	phylum	FIRMICUTES	0.536202211369
91561	no rank	CETARTIODACTYLA	0.529755122447013
92713	family	PARACHLAMYDIACEAE	0.519241720595
326073	species	PSEUDOBANGIA KAYCOLEIA	0.518934548404
215359	genus	NIBEA	0.51866439595655
240163	species	NIBEA ALBIFLORA	0.51866439595655
67817	phylum	AMINICENANTES	0.5178138312161
910038	no rank	UNCLASSIFIED AMINICENANTES	0.5178138312161
529101	genus	HILSA	0.516843860759
529102	species	HILSA KELEE	0.516843860759
117942	family	DESULFURELLACEAE	0.51673888462875
213113	order	DESULFURELLALES	0.51673888462875
413476	species	EUPLOTES SP. WSEA3	0.51243133045
8784	order	CASUARIIFORMES	0.5118065304334
285696	species	UNCULTURED PARABASALID EUKARYOTE	0.5083298913068
742177	species	ANTEHOLOSTICHA MONILATA	0.50720523781
8801	species	STRUTHIO CAMELUS	0.50693439915545
8798	order	STRUTHIONIFORMES	0.50693439915545
8800	genus	STRUTHIO	0.50693439915545
8799	family	STRUTHIONIDAE	0.50693439915545
128827	family	ERYSIPELOTRICHACEAE	0.50557532838824
526525	order	ERYSIPELOTRICHALES	0.50557532838824
526524	class	ERYSIPELOTRICHIA	0.50557532838824
647109	species	CHLORARACHNIOPHYCEAE SP. P330	0.501618017801
376935	species	PSYCHROBACTER SP. AM11	0.5007241423
376927	species	PSYCHROBACTER SP. AM3	0.4992758577
468514	species	OCEANICOLA SP. DONGTAIB 3030	0.494429951
44574	species	NITROSOMONAS COMMUNIS	0.492323817035
213462	order	SYNTROPHOBACTERALES	0.4897766532156
433727	species	HOT SPRINGS METAGENOME	0.4890868195282
100371	species	UNCULTURED PLANCTOMYCETALES BACTERIUM	0.48524132766
174433	species	PSOROTICHIA MURORUM	0.470495531899
186823	family	ALICYCLOBACILLACEAE	0.470233526305
344338	species	UNCULTURED FIRMICUTES BACTERIUM	0.4678450950652
135068	species	MEGASPHAERA SP. ORAL CLONE CS025	0.467180193687
551665	species	REOPHAX SP. JP 2008	0.4634281057365
316140	genus	PSENES	0.46238430181885
316143	species	PSENES CYANOPHRYS	0.46238430181885
127150	species	RHYNCHOMONAS NASUTA	0.460737494541
51293	genus	CAPITELLA	0.458305477395504
283909	species	CAPITELLA TELETA	0.458305477395504
6341	class	POLYCHAETA	0.458305477395504
51292	family	CAPITELLIDAE	0.458305477395504
6342	order	CAPITELLIDA	0.458305477395504
105387	subclass	SCOLECIDA	0.458305477395504
115547	species	UNCULTURED ARCHAEON	0.4576693182014
164328	species	PHYTOPHTHORA RAMORUM	0.456930918365
155619	class	AGARICOMYCETES	0.456376150855
408169	no rank	METAGENOMES	0.45600014480625
12908	no rank	UNCLASSIFIED SEQUENCES	0.45600014480625
365054	species	ILISHA ELONGATA	0.452701902364
418378	species	SYLLIS PIGMENTATA	0.451870247268
315753	species	UNCULTURED LABYRINTHULID	0.450882260238
8796	genus	RHEA	0.4506793945414
8797	species	RHEA AMERICANA	0.4506793945414
136703	species	UNCULTURED RUMEN BACTERIUM	0.4497349656242
1047003	no rank	CANDIDATUS MICROGENOMATUS AURICOLA SCGC AAA011 E14	0.447611658881375
1432327	species	CANDIDATUS MICROGENOMATUS AURICOLA	0.447611658881375
1432326	genus	CANDIDATUS MICROGENOMATUS	0.447611658881375
54267	species	FUNDULUS DIAPHANUS	0.447248768886
27973	species	ENCEPHALITOZOON HELLEM	0.44655816880827
8809	family	EMEIDAE	0.4456734852623
351715	species	PROCRYPTOBIA SOROKINI	0.44369914750364
191594	species	AMBLYOSPORA CANADENSIS	0.443561056433
324620	species	CYLLAMYCES ABERENSIS	0.443315643816
186804	family	PEPTOSTREPTOCOCCACEAE	0.4426566994167
8060	species	POLLACHIUS VIRENS	0.4426147051707
38749	family	PHAEODACTYLACEAE	0.439529907007025
556484	no rank	PHAEODACTYLUM TRICORNUTUM CCAP 1055/1	0.439529907007025
2849	genus	PHAEODACTYLUM	0.439529907007025
2850	species	PHAEODACTYLUM TRICORNUTUM	0.439529907007025
7711	phylum	CHORDATA	0.437069042912593
191592	species	AMBLYOSPORA INDICOLA	0.436241470837
128076	species	AMPHISORUS SP. 1333	0.434148577325
7869	family	CHIMAERIDAE	0.434122858323
5241	species	TULASNELLA VIOLEA	0.4336337582706
69541	order	DESULFUROMONADALES	0.433605041874
544448	phylum	TENERICUTES	0.43064976245565
31969	class	MOLLICUTES	0.43064976245565
19	species	PELOBACTER CARBINOLICUS	0.4302044810745
338963	no rank	PELOBACTER CARBINOLICUS DSM 2380	0.4302044810745
9721	order	CETACEA	0.429810825582
4930	genus	SACCHAROMYCES	0.428571444241
45084	species	CENTRORHYNCHUS CONSPECTUS	0.425085573562
206351	order	NEISSERIALES	0.424634518505
481	family	NEISSERIACEAE	0.424634518505
410657	no rank	ECOLOGICAL METAGENOMES	0.423916074054
152469	species	HRABEIELLA PERIGLANDULATA	0.4219821603273
691796	genus	GUDUSIA	0.419158578062
691797	species	GUDUSIA CHAPRA	0.419158578062
460191	species	ENTEROMONAS SP. GECA2	0.41466195609482
191595	species	AMBLYOSPORA CINEREI	0.4144184611325
8932	species	COLUMBA LIVIA	0.4143207756043
8931	genus	COLUMBA	0.4143207756043
329143	species	HYPOTRICHIDA SP. LPJ 2005	0.413019782068
637493	species	MICROSPORIDIUM SP. MIC1	0.4083409542521
1798539	Unknown	Unknown	0.401627662421
129949	no rank	SMEGMAMORPHA	0.4000275580175
6040	phylum	PORIFERA	0.399113121786633
6042	class	DEMOSPONGIAE	0.399113121786633
698492	no rank	SAITOELLA COMPLICATA NRRL Y 17804	0.398660723696225
452562	no rank	TAPHRINOMYCOTINA INCERTAE SEDIS	0.398660723696225
5606	species	SAITOELLA COMPLICATA	0.398660723696225
5605	genus	SAITOELLA	0.398660723696225
48242	species	MARAH MACROCARPUS	0.392591975819
1032489	species	SORITES SP. 206	0.392439870328
143325	species	ZU CRISTATUS	0.391396337229
143324	genus	ZU	0.391396337229
81850	family	LEUCONOSTOCACEAE	0.391307992168
795748	order	IGNAVIBACTERIALES	0.390492365454567
1134404	phylum	IGNAVIBACTERIAE	0.390492365454567
795747	class	IGNAVIBACTERIA	0.390492365454567
8804	genus	EUDROMIA	0.390446039105
8805	species	EUDROMIA ELEGANS	0.390446039105
5658	genus	LEISHMANIA	0.388780732346
1286322	subfamily	LEISHMANIINAE	0.388780732346
1798535	Unknown	Unknown	0.388671171062
76775	species	MALASSEZIA RESTRICTA	0.3843357733665
425264	no rank	MALASSEZIA RESTRICTA CBS 7877	0.3843357733665
35500	infraorder	PECORA	0.383057929919473
9845	suborder	RUMINANTIA	0.383057929919473
136	order	SPIROCHAETALES	0.3828654572245
203692	class	SPIROCHAETIA	0.3828654572245
203691	phylum	SPIROCHAETES	0.3828654572245
216921	species	CHAETOCEROS SP. P442	0.382571341459
6239	species	CAENORHABDITIS ELEGANS	0.3825621106064
184585	species	ENGRAULIS ENCRASICOLUS	0.3801142582106
9785	species	LOXODONTA AFRICANA	0.3781343833765
360559	species	ARTHROBACTER SP. SWM_ISOLATION_1	0.371171103359
125627	species	THIOTHRIX FLEXILIS	0.37008937339
560877	species	CORYDALUS ARMATUS	0.369187020433
308927	species	DIVERSISPORA SPURCA	0.367861652886
1794810	Unknown	Unknown	0.365059366821
283979	no rank	CRYPTOCOELIIDAE	0.363636363636462
479641	species	VACELETIA SP. GW948	0.363636363636462
1779147	Unknown	Unknown	0.363636363636462
