TaxaID	Taxonomic_Rank	Name	Count	Probability	Proportion_Classified(%)
115547	species	UNCULTURED ARCHAEON	6.98189590416303	29	24.0755031	0.0086327
1407671	species	UNCULTURED MEDITERRANEAN PHAGE UVMED	6.3370178851231	39	16.2487638	0.0116095
699262	species	MICROGENOMATES BACTERIUM SCGC AAA011 L6	6.1257789019392	75	8.1677052	0.0223259
34755	subspecies	SAGITTA CRASSA NAIKAIENSIS	6.030069532182	21	28.7146168	0.0062512
683832	species	CIRRHINUS MRIGALA	6.01684574103795	45	13.3707683	0.0133955
477976	species	CALDITERRIVIBRIO NITROREDUCENS	5.73653383865917	67	8.5619908	0.0199445
604433	species	ARBOROPHILA RUFOGULARIS	5.7148174898465	43	13.2902732	0.0128002
5241	species	TULASNELLA VIOLEA	5.3863199116756	357	1.5087731	0.1062712
119	species	PLANCTOMYCES BRASILIENSIS	5.30607418316925	7418	0.0715297	2.2081784
1394710	species	CANDIDATE DIVISION WWE3 BACTERIUM RAAC2_WWE3_1	5.2751522358226	70	7.5359318	0.0208375
501324	species	MYXOBOLUS ALBI	5.109448253314	30	17.0314942	0.0089304
35128	species	THALASSIOSIRA PSEUDONANA	4.37421526006637	186	2.3517286	0.0553682
591197	species	IGNAVIBACTERIUM ALBUM	4.26693659089805	36	11.8526016	0.0107164
5808	species	CRYPTOSPORIDIUM MURIS	4.06335777365863	330	1.2313205	0.0982339
27973	species	ENCEPHALITOZOON HELLEM	4.01919343422738	59	6.8121923	0.0175630
56262	species	PANDION HALIAETUS	3.78316949414167	38	9.9557092	0.0113118
303551	species	GONYAULAX FRAGILIS	3.778497984538	23	16.4282521	0.0068466
164851	species	UNCULTURED SOIL BACTERIUM	3.7436284714136	16	23.3976779	0.0047629
217026	species	AUXIS ROCHEI	3.6735411140315	22	16.6979142	0.0065489
240359	species	THECADINIUM MUCOSUM	3.669182631468	24	15.2882610	0.0071443
8795	species	PTEROCNEMIA PENNATA	3.58968363961853	383	0.9372542	0.1140108
9685	species	FELIS CATUS	3.42465227560823	607	0.5641931	0.1806908
152704	species	UNCULTURED STRAMENOPILE	3.41064598553488	26	13.1178692	0.0077396
173225	species	TACHYCINETA MEYENI	3.302595046181	8	41.2824381	0.0023814
30538	species	VICUGNA PACOS	3.290584733312	18	18.2810263	0.0053582
85101	species	UROCOLIUS MACROURUS	3.266285112894	22	14.8467505	0.0065489
231055	species	UNCULTURED GLOMUS	3.2354427997439	13	24.8880215	0.0038698
175275	species	UNCULTURED CERCOZOAN	3.1005394544315	14	22.1467104	0.0041675
5741	species	GIARDIA INTESTINALIS	3.09990207339191	298	1.0402356	0.0887082
559495	species	ARBOROPHILA RUFIPECTUS	3.0122450842941	33	9.1280154	0.0098234
4113	species	SOLANUM TUBEROSUM	2.9571349892407	287	1.0303606	0.0854337
45157	species	CYANIDIOSCHYZON MEROLAE	2.89558063314904	96	3.0162298	0.0285771
46218	species	COTURNIX CHINENSIS	2.85679088120653	37	7.7210564	0.0110141
9258	species	ORNITHORHYNCHUS ANATINUS	2.82637602983754	414	0.6826995	0.1232389
1047061	species	MARINIMICROBIA BACTERIUM JGI 0000059 L03	2.82007864548043	29	9.7244091	0.0086327
29281	species	UNCULTURED CRENARCHAEOTE	2.7996707824991	20	13.9983539	0.0059536
9544	species	MACACA MULATTA	2.77505446021516	378	0.7341414	0.1125224
31281	species	ENTEROCYTOZOON BIENEUSI	2.7705959460742	57	4.8606946	0.0169677
148817	species	ORTHOSOMELLA OPEROPHTERAE	2.65453567543949	33	8.0440475	0.0098234
1076179	species	BIOREACTOR METAGENOME	2.5829388003303	17	15.1937576	0.0050605
547188	species	PHYCISPHAERA MIKURENSIS	2.56003223483788	134	1.9104718	0.0398889
189424	species	MENOIDIUM SP. CCAP 1247/6	2.553357495277	15	17.0223833	0.0044652
5180	species	SCLEROTINIA SCLEROTIORUM	2.52725518972483	347	0.7283156	0.1032944
175247	species	UNCULTURED CHYTRIDIOMYCOTA	2.5265385963965	8	31.5817325	0.0023814
85874	species	THERMACETOGENIUM PHAEUM	2.48943755187073	38	6.5511515	0.0113118
86637	species	GYROPAIGNE LEFEVREI	2.379472832826	19	12.5235412	0.0056559
198507	species	LABEO SENEGALENSIS	2.2796094510116	20	11.3980473	0.0059536
554078	species	UNCULTURED RHIZARIA	2.23731772005526	18	12.4295429	0.0053582
170407	species	HALIMEDA BORNEENSIS	2.19305041852178	29	7.5622428	0.0086327
479641	species	VACELETIA SP. GW948	2.18181818181855	24	9.0909091	0.0071443
170411	species	HALIMEDA CYLINDRACEA	2.17125110036007	27	8.0416707	0.0080373
240163	species	NIBEA ALBIFLORA	2.16626648364275	28	7.7366660	0.0083350
7426	species	NASONIA GIRAULTI	2.16541361862244	217	0.9978865	0.0645962
187299	species	UNCULTURED CILIATE	2.1579177118188	22	9.8087169	0.0065489
315753	species	UNCULTURED LABYRINTHULID	2.15405136534087	9	23.9339041	0.0026791
9595	subspecies	GORILLA GORILLA GORILLA	2.15279599083564	324	0.6644432	0.0964478
86473	species	UNCULTURED GAMMA PROTEOBACTERIUM	2.0599942071618	153	1.3464014	0.0455448
59463	species	MYOTIS LUCIFUGUS	2.0279156912338	45	4.5064793	0.0133955
136703	species	UNCULTURED RUMEN BACTERIUM	2.02311996252131	23	8.7961738	0.0068466
57975	species	BURKHOLDERIA THAILANDENSIS	2.0223631009199	24	8.4265129	0.0071443
9078	species	ALECTORIS CHUKAR	2.0184673785829	470	0.4294611	0.1399089
434085	species	GAMMA PROTEOBACTERIUM IMCC2047	2	3	66.6666667	0.0008930
173223	species	TACHYCINETA ALBIVENTER	2	2	100.0000000	0.0005954
182956	species	UNCULTURED ACANTHAREAN	1.975685968	7	28.2240853	0.0020837
170417	species	HALIMEDA HEDERACEA	1.8777095404327	49	3.8320603	0.0145862
9739	species	TURSIOPS TRUNCATUS	1.84844729660882	277	0.6673095	0.0824569
60468	species	AGAPORNIS ROSEICOLLIS	1.8369827496615	17	10.8057809	0.0050605
1132442	species	BACILLUS SP. 37MA	1.829917580905	2	91.4958790	0.0005954
63363	species	AQUIFEX AEOLICUS	1.80666832921727	13	13.8974487	0.0038698
34034	species	UNCULTURED DELTA PROTEOBACTERIUM	1.8030513637356	62	2.9081474	0.0184561
9615	subspecies	CANIS LUPUS FAMILIARIS	1.7654405799638	231	0.7642600	0.0687637
1017163	species	MYXOBOLUS GROENLANDICUS	1.755627130687	5	35.1125426	0.0014884
68455	species	CROCODYLUS SIAMENSIS	1.734882597785	16	10.8430162	0.0047629
307972	species	APOSTICHOPUS JAPONICUS	1.714710004897	2	85.7355002	0.0005954
723287	species	ANNCALIIA ALGERAE	1.70840560411102	29	5.8910538	0.0086327
175274	species	UNCULTURED ALVEOLATE	1.6919417510343	18	9.3996764	0.0053582
1104602	species	ATRIBACTERIA BACTERIUM JGI 0000014 F07	1.6762842233879	10	16.7628422	0.0029768
8801	species	STRUTHIO CAMELUS	1.67159507828155	289	0.5784066	0.0860291
554024	species	NEMATODA ENVIRONMENTAL SAMPLE	1.6571559915777	8	20.7144499	0.0023814
9785	species	LOXODONTA AFRICANA	1.6544232689429	262	0.6314593	0.0779917
699245	species	CLOSTRIDIALES GENOMOSP. BVAB3	1.6253299882315	6	27.0888331	0.0017861
1071503	species	MYCOBACTERIUM PHAGE TRIXIE	1.62345492364717	43	3.7754766	0.0128002
433727	species	HOT SPRINGS METAGENOME	1.6214635211702	14	11.5818823	0.0041675
1260624	species	IDIOMARINA SP. 28 8	1.604090760539	4	40.1022690	0.0011907
64183	species	UTERIPORUS SP. SC 1997	1.569359758668	7	22.4194251	0.0020837
126669	species	AMPHISORUS HEMPRICHII	1.56029066366874	14	11.1449333	0.0041675
29549	species	RHODOTHERMUS MARINUS	1.54924390452797	21	7.3773519	0.0062512
96649	species	PELODERA PUNCTATA	1.54158678533303	58	2.6579083	0.0172653
246498	species	XYLARIA SP. F10	1.52016486170566	13	11.6935759	0.0038698
658086	species	LACHNOSPIRACEAE BACTERIUM 3_1_57FAA_CT1	1.496388261991	5	29.9277652	0.0014884
9597	species	PAN PANISCUS	1.48187418020992	189	0.7840604	0.0562612
147466	species	EMEUS CRASSUS	1.4747534673545	16	9.2172092	0.0047629
955	species	WOLBACHIA PIPIENTIS	1.46495543974814	3354	0.0436779	0.9984134
2850	species	PHAEODACTYLUM TRICORNUTUM	1.46494033437729	435	0.3367679	0.1294901
281284	species	HEPATOZOON SP. HEPBICM001	1.456806852269	4	36.4201713	0.0011907
297483	species	STYLOPLANELLA STRONGYLOSTOMOIDES	1.4554142119067	12	12.1284518	0.0035721
143325	species	ZU CRISTATUS	1.45197749709735	65	2.2338115	0.0193491
33688	species	AMBLYOSPORA SP.	1.42290690082423	23	6.1865517	0.0068466
193323	species	UNCULTURED RUMEN PROTOZOA	1.420397929376	7	20.2913990	0.0020837
315267	species	UNCULTURED FRESHWATER EUKARYOTE	1.41256037320226	12	11.7713364	0.0035721
10288	species	CHORISTONEURA BIENNIS ENTOMOPOXVIRUS 'L'	1.3992159743881	79	1.7711595	0.0235166
283909	species	CAPITELLA TELETA	1.39735015653324	32	4.3667192	0.0095257
1431825	species	CANDIDATUS OMNITROPHUS FODINAE	1.38906527199277	29	4.7898802	0.0086327
199684	species	UNCULTURED BRADYRHIZOBIUM SP.	1.38816216979	2	69.4081085	0.0005954
36804	species	ENTEROCYTOZOON SALMONIS	1.3870720790642	32	4.3346002	0.0095257
146919	species	SALINIBACTER RUBER	1.3736600834131	61	2.2519018	0.0181584
40518	species	RUMINOCOCCUS BROMII	1.37308760245903	114	1.2044628	0.0339353
13616	species	MONODELPHIS DOMESTICA	1.36805430133406	48	2.8501131	0.0142886
157820	species	UNCULTURED PRASINOPHYCEAE	1.363029972529	4	34.0757493	0.0011907
70528	species	AMBLYOSPORA STIMULI	1.35063408120214	78	1.7315822	0.0232189
1396	species	BACILLUS CEREUS	1.3416713049578	546	0.2457273	0.1625324
143017	species	JAKOBA LIBERA	1.3374884883597	6	22.2914748	0.0017861
9796	species	EQUUS CABALLUS	1.33614328243116	444	0.3009332	0.1321692
385043	species	UNCULTURED SYNDINIALES	1.3308303755674	4	33.2707594	0.0011907
404735	species	UNCULTURED EIMERIIDAE	1.3172129777759	12	10.9767748	0.0035721
390267	species	PSEUDOTRICHONYMPHA SP. MA55PA	1.3137621759948	15	8.7584145	0.0044652
191594	species	AMBLYOSPORA CANADENSIS	1.31110568002214	13	10.0854283	0.0038698
284476	species	ECTEINASCIDIA TURBINATA	1.2934445589108	5	25.8688912	0.0014884
76315	species	CAULERPA SERTULARIOIDES	1.2801983688422	24	5.3341599	0.0071443
304914	species	SINOCYCLOCHEILUS ALTISHOULDERUS	1.27933028044034	18	7.1073904	0.0053582
189428	species	FLABELLIA PETIOLATA	1.2739413566726	12	10.6161780	0.0035721
863643	species	THERMINCOLA POTENS	1.26008353028703	11	11.4553048	0.0032745
1402	species	BACILLUS LICHENIFORMIS	1.2597695128927	340	0.3705204	0.1012107
1003144	species	TRIGONIUM FORMOSUM	1.247620110651	6	20.7936685	0.0017861
170413	species	HALIMEDA FRAGILIS	1.23066035003313	13	9.4666181	0.0038698
390261	species	PSEUDOTRICHONYMPHA SP. LA19SC P8	1.2287005395008	14	8.7764324	0.0041675
198431	species	UNCULTURED PROKARYOTE	1.226778968368	2	61.3389484	0.0005954
3037	species	EUGLENA LONGA	1.2053310554559	153	0.7877981	0.0455448
365056	species	KONOSIRUS PUNCTATUS	1.1967606408525	14	8.5482903	0.0041675
439317	species	GAMBIERDISCUS AUSTRALES	1.182046585091	11	10.7458780	0.0032745
573653	species	UNCULTURED EUGLENOZOAN	1.174400835728	4	29.3600209	0.0011907
215697	species	EUTREPTIELLA BRAARUDII	1.1613022057878	2	58.0651103	0.0005954
13363	species	BORAGO OFFICINALIS	1.1438817419855	26	4.3995452	0.0077396
104083	species	PSEUDOTRICHONYMPHA GRASSII	1.13849294469533	14	8.1320925	0.0041675
35153	species	DIXONIELLA GRISEA	1.137132505638	13	8.7471731	0.0038698
128076	species	AMPHISORUS SP. 1333	1.13388677085954	17	6.6699222	0.0050605
51588	species	AMBLYOSPORA CALIFORNICA	1.1276656995784	14	8.0547550	0.0041675
1046989	species	PARCUBACTERIA BACTERIUM SCGC AAA011 J21	1.1250825629629	8	14.0635320	0.0023814
1104582	species	PARCUBACTERIA BACTERIUM SCGC AB 164 E21	1.12176197645456	10	11.2176198	0.0029768
191595	species	AMBLYOSPORA CINEREI	1.11973083878442	12	9.3310903	0.0035721
1032489	species	SORITES SP. 206	1.10830718650043	15	7.3887146	0.0044652
194842	species	UNCULTURED METHANOBACTERIALES ARCHAEON	1.10278585945	6	18.3797643	0.0017861
2969	species	OXYRRHIS MARINA	1.09789623067	260	0.4222678	0.0773964
352451	species	LABEO BATESII	1.0951883303224	2	54.7594165	0.0005954
464988	species	HEMISELMIS ANDERSENII	1.09074084572453	22	4.9579129	0.0065489
285696	species	UNCULTURED PARABASALID EUKARYOTE	1.08891044430918	13	8.3762342	0.0038698
7739	species	BRANCHIOSTOMA FLORIDAE	1.08855656274472	325	0.3349405	0.0967455
427926	species	DETHIOBACTER ALKALIPHILUS	1.08188995142917	28	3.8638927	0.0083350
874386	species	THOREA BACHMANNII	1.076572015655	6	17.9428669	0.0017861
412668	species	STREPTOMYCES SP. CG252	1.075652239774	3	35.8550747	0.0008930
82343	species	BLASTOCYSTIS PYTHONI	1.0659111278397	9	11.8434570	0.0026791
155900	species	UNCULTURED ORGANISM	1.0645378618803	19	5.6028309	0.0056559
63603	species	MONOPYLOCYSTIS VISVESVARAI	1.0559392584254	6	17.5989876	0.0017861
5786	species	DICTYOSTELIUM PURPUREUM	1.03225293478767	411	0.2511564	0.1223458
8824	species	APTERYX OWENII	1.02983420554682	249	0.4135880	0.0741219
106119	species	AURANTIACTINOMYXON MISSISSIPPIENSIS	1.022636102108	7	14.6090872	0.0020837
108414	species	HENNEGUYA ICTALURI	1.019068647862	7	14.5581235	0.0020837
1052848	species	PARCUBACTERIA BACTERIUM SCGC AAA036 E14	1.0109274664077	6	16.8487911	0.0017861
390253	species	PSEUDOTRICHONYMPHA SP. LA10CP P1	1.0105665840709	15	6.7371106	0.0044652
691797	species	GUDUSIA CHAPRA	1.00987695117205	5	20.1975390	0.0014884
152509	species	UNCULTURED BACTEROIDETES BACTERIUM	1.0096308928277	14	7.2116492	0.0041675
166587	species	UNCULTURED CHLOROFLEXI BACTERIUM	1.005213942805	4	25.1303486	0.0011907
496878	species	HEXAMASTIX MITIS	1.0035022214282	10	10.0350222	0.0029768
64526	species	UMBELOPSIS NANA	1	9	11.1111111	0.0026791
573618	species	UNCULTURED MARINE SYNDINIALES	1	2	50.0000000	0.0005954
371528	species	INGOLFIELLA TABULARIS	1	2	50.0000000	0.0005954
238794	species	COLLOZOUM INERME	1	1	100.0000000	0.0002977
1328	species	STREPTOCOCCUS ANGINOSUS	1	672	0.1488095	0.2000399
30611	species	OTOLEMUR GARNETTII	1	10	10.0000000	0.0029768
399226	species	UNCULTURED CANADIAN ARCOTT WETHER RUMEN PROTOZOA	0.993751452165	7	14.1964493	0.0020837
694303	species	PSEUDOAMPHISIELLA ALVEOLATA	0.988572149012	1	98.8572149	0.0002977
75348	species	GYMNOCYPRIS PRZEWALSKII	0.98803133937645	16	6.1751959	0.0047629
84085	species	MARIPLANELLA FRISIA	0.984083482241	13	7.5698729	0.0038698
8240	species	THUNNUS MACCOYII	0.9836653037528	169	0.5820505	0.0503077
145926	species	THRAUSTOCHYTRIUM SP. KK17 3	0.983348514545	1	98.3348515	0.0002977
1445009	species	NIORMA CHRYSOPHTHALMA	0.982660140188	18	5.4592230	0.0053582
536043	species	HALOARCULA SP. 113	0.981648604533	3	32.7216202	0.0008930
1432327	species	CANDIDATUS MICROGENOMATUS AURICOLA	0.973177718144608	38	2.5609940	0.0113118
171283	species	MYCOPLASMA CRICETULI	0.959682636886	3	31.9894212	0.0008930
1412875	species	LACTOCOCCUS PHAGE PHIL47	0.95843822912384	3	31.9479410	0.0008930
2153	species	ASTEROLEPLASMA ANAEROBIUM	0.957320365106	336	0.2849168	0.1000199
66791	species	GONYAULAX SPINIFERA	0.954272490954	37	2.5791148	0.0110141
118000	species	DENITROVIBRIO ACETIPHILUS	0.948891963908633	14	6.7777997	0.0041675
495181	species	PSEUDOMONAS SP. PTPCEP 1	0.947944611028	4	23.6986153	0.0011907
33178	species	ASPERGILLUS TERREUS	0.94745890176305	13	7.2881454	0.0038698
78917	species	PIPTOCEPHALIS CORYMBIFERA	0.9453375224172	12	7.8778127	0.0035721
307612	species	PHERUSA PLUMOSA	0.943129504676	3	31.4376502	0.0008930
702836	species	HEMITOMA OCTORADIATA	0.939607400746	2	46.9803700	0.0005954
1437839	species	MYCOBACTERIUM PHAGE ECHILD	0.9394058968919	6	15.6567649	0.0017861
35839	species	HOLOPHAGA FOETIDA	0.93553035348025	62	1.5089199	0.0184561
81594	species	CHYLOCLADIA VERTICILLATA	0.9355035317296	6	15.5917255	0.0017861
120990	species	CABEREA BORYI	0.933293409164	1	93.3293409	0.0002977
121255	species	EUKARYOTE CLONE OLI11027	0.932149126958	2	46.6074563	0.0005954
54658	species	UMBONIA CRASSICORNIS	0.926389585811	15	6.1759306	0.0044652
604079	species	ANODONTOSTOMA CHACUNDA	0.9183547772508	5	18.3670955	0.0014884
202863	species	HAPLOSPORIDIAN PARASITE OF HALIOTIS IRIS	0.915045439216	2	45.7522720	0.0005954
43179	species	ICTIDOMYS TRIDECEMLINEATUS	0.9108043011662	19	4.7937068	0.0056559
274854	species	UNCULTURED MARINE GROUP II EURYARCHAEOTE	0.910249793906333	5	18.2049959	0.0014884
31481	species	HILDENBRANDIA RUBRA	0.9060468247263	34	2.6648436	0.0101211
175245	species	UNCULTURED FUNGUS	0.89168716691946	13	6.8591321	0.0038698
379107	species	THRAUSTOCHYTRIIDAE SP. STRAIN H41	0.8911518013553	3	29.7050600	0.0008930
187082	species	COPROTHERMOBACTER SP. DEX80 3	0.890255943877	6	14.8375991	0.0017861
329655	species	UNCULTURED MARINE POLYCYSTINEA	0.8872958465966	5	17.7459169	0.0014884
342113	species	BURKHOLDERIA OKLAHOMENSIS	0.88350208938385	8	11.0437761	0.0023814
376927	species	PSYCHROBACTER SP. AM3	0.872832447195	1	87.2832447	0.0002977
384606	species	FILAMENTOUS THERMOPHILIC CYANOBACTERIUM TBTRCCN 301	0.868906733382	3	28.9635578	0.0008930
1349409	species	PANDORAVIRUS DULCIS	0.8647757905258	10	8.6477579	0.0029768
463663	species	MIDA SALICIFOLIA	0.863581767883	1	86.3581768	0.0002977
271333	species	CANDIDA SP. BG02 7 18 002A 4 3	0.859731498042	2	42.9865749	0.0005954
1491	species	CLOSTRIDIUM BOTULINUM	0.856464821586	571	0.1499938	0.1699744
57847	species	PETROSCIRTES BREVICEPS	0.8549230089354	59	1.4490220	0.0175630
445360	species	PELLONA DITCHELA	0.842383485913246	8	10.5297936	0.0023814
460191	species	ENTEROMONAS SP. GECA2	0.84027980020247	19	4.4225253	0.0056559
1147137	species	CLOSTRIDIUM PHAGE PHI8074 B1	0.8391512734286	2	41.9575637	0.0005954
310899	species	MODIOLUS PHILIPPINARUM	0.838898386467	2	41.9449193	0.0005954
66478	species	HENNEGUYA EXILIS	0.831514576117	23	3.6152808	0.0068466
308623	species	AGLAOPHENIA TUBIFORMIS	0.820727723138	3	27.3575908	0.0008930
37095	species	ULKENIA PROFUNDA	0.819596721337	30	2.7319891	0.0089304
496920	species	SALTERN METAGENOME	0.8192209994634	7	11.7031571	0.0020837
283062	species	UNCULTURED EUKARYOTIC PICOPLANKTON	0.818621402492	8	10.2327675	0.0023814
230744	species	SELENIDIUM VIVAX	0.8174314179055	11	7.4311947	0.0032745
9054	species	PHASIANUS COLCHICUS	0.810030749943	219	0.3698771	0.0651916
40754	species	THIOPLOCA INGRICA	0.808499004625	96	0.8421865	0.0285771
460812	species	AMMONIA SP. JP 2007	0.8041239838893	5	16.0824797	0.0014884
117636	species	UNCULTURED BACTERIUM #0319 6E22	0.802396426647	4	20.0599107	0.0011907
334580	species	PROPIONIBACTER SP. ORAL CLONE HE018	0.801124142667	2	40.0562071	0.0005954
547051	species	UNCULTURED MARINE DIPLONEMID	0.79997936688014	4	19.9994842	0.0011907
40530	species	POLYTOMA OBTUSUM	0.79447011301214	11	7.2224556	0.0032745
111598	species	PLASMODIUM JUXTANUCLEARE	0.792975101033	3	26.4325034	0.0008930
209934	species	HOWARDULA DOMINICKI	0.788624179396	1	78.8624179	0.0002977
5889	species	PARAMECIUM AURELIA	0.78845199777686	377	0.2091385	0.1122248
34771	species	LEPISOSTEUS OSSEUS	0.786743560761205	37	2.1263339	0.0110141
33085	species	ENTAMOEBA INVADENS	0.77057115012608	53	1.4539078	0.0157770
1496	species	[CLOSTRIDIUM] DIFFICILE	0.76763343964325	599	0.1281525	0.1783094
70993	species	FLEXITHRIX DOROTHEAE	0.761169234493	2	38.0584617	0.0005954
71752	species	GILA CONSPERSA	0.76104183839083	20	3.8052092	0.0059536
151594	species	UNCULTURED MARINE COLPODEAN CILIATE DH147 EKD23	0.752869637607	5	15.0573928	0.0014884
8823	species	APTERYX HAASTII	0.7521763564918	238	0.3160405	0.0708475
913097	species	CHLOROMYXUM FLUVIATILE	0.7515271262	2	37.5763563	0.0005954
163362	species	UNCULTURED BACTEROIDACEAE BACTERIUM	0.750915128929	1	75.0915129	0.0002977
5885	species	PARAMECIUM CAUDATUM	0.75045987913391	329	0.2281033	0.0979362
145522	species	NANNOCHLOROPSIS OCEANICA	0.74520598165	2	37.2602991	0.0005954
34765	species	OIKOPLEURA DIOICA	0.743513836301389	41	1.8134484	0.0122048
344029	species	UNCULTURED HALANAEROBACTER SP.	0.739998352054	2	36.9999176	0.0005954
194843	species	UNCULTURED BACTEROIDALES BACTERIUM	0.7363477314321	2	36.8173866	0.0005954
8787	species	CASUARIUS CASUARIUS	0.731941700457587	280	0.2614078	0.0833500
125887	species	SPHINGOBACTERIUM SP. S3	0.731039844342	8	9.1379981	0.0023814
71558	species	TAPHRINA CARNEA	0.730946475312	8	9.1368309	0.0023814
261658	species	DICTYOSTELIUM FASCICULATUM	0.72203974302792	9	8.0226638	0.0026791
1134405	species	MELIORIBACTER ROSEUS	0.716909725663075	13	5.5146902	0.0038698
312026	species	BURKHOLDERIA MIMOSARUM	0.716252010699	3	23.8750670	0.0008930
3055	species	CHLAMYDOMONAS REINHARDTII	0.710506119743262	435	0.1633347	0.1294901
245088	species	RICHTERSIUS CORONIFER	0.709892416695	1	70.9892417	0.0002977
365059	species	COILIA NASUS	0.7091117626463	54	1.3131699	0.0160746
261514	species	UNCULTURED SAPROSPIRACEAE BACTERIUM	0.707622965266	1	70.7622965	0.0002977
349775	species	ROSEOBACTER SP. 3008	0.704683133619	1	70.4683134	0.0002977
260506	species	PELLONA FLAVIPINNIS	0.7028677371357	35	2.0081935	0.0104187
390254	species	PSEUDOTRICHONYMPHA SP. BR75CPT P1	0.7003928484323	5	14.0078570	0.0014884
156903	species	ACONTIAS LITORALIS	0.699614517085	3	23.3204839	0.0008930
551665	species	REOPHAX SP. JP 2008	0.6967855909592	4	17.4196398	0.0011907
691798	species	TENUALOSA THIBAUDEAUI	0.69158282538	5	13.8316565	0.0014884
559930	species	HENNEGOIDES PANGASII	0.686221222058	5	13.7244244	0.0014884
468080	species	PLACIDIUM ARBOREUM	0.685761313884	2	34.2880657	0.0005954
52559	species	TESSELLARIA VOLVOCINA	0.68570351154	4	17.1425878	0.0011907
113518	species	COELASTRELLA CORCONICA	0.684019466169	2	34.2009733	0.0005954
681104	species	ROOMBIA TRUNCATA	0.6824209712385	10	6.8242097	0.0029768
168918	species	PETRACTIS CLAUSA	0.681840903334	1	68.1840903	0.0002977
570717	species	CENTROBOLUS RUBRICOLLIS	0.6808310365545	2	34.0415518	0.0005954
114243	species	UNCULTURED EURYARCHAEOTE	0.6786566468122	10	6.7865665	0.0029768
133705	species	ASTASIA CURVATA	0.678544817188	4	16.9636204	0.0011907
157669	species	PROCAPRA GUTTUROSA	0.6710171195835	3	22.3672373	0.0008930
121009	species	HAPLOGNATHIA SP. AMNH1	0.670047720869	7	9.5721103	0.0020837
640317	species	PSEUDOMONAS SP. ZZ 9	0.66984468558	6	11.1640781	0.0017861
686568	species	COILIA LINDMANI	0.6690242018005	7	9.5574886	0.0020837
388225	species	DIPLOPSALIS LEBOURAE	0.666353975061	1	66.6353975	0.0002977
435726	species	WELLCOMIA SP. SAN 2007	0.664434521104	3	22.1478174	0.0008930
37657	species	SILENE LATIFOLIA	0.6634519806377	19	3.4918525	0.0056559
941234	species	UNCULTURED CHAETOCEROS	0.657226278323	5	13.1445256	0.0014884
4866	species	DIPSACOMYCES ACUMINOSPORUS	0.656456281004	464	0.1414776	0.1381228
240503	species	SPHAERONAEMELLA HELVELLAE	0.654340056256	1	65.4340056	0.0002977
