#Taxon_ID	Taxon_Rank	Taxon_Name	Probability_Mass
33083	order	DICTYOSTELIIDA	6.6741013474637
9443	order	PRIMATES	6.63517933656933
9347	no rank	EUTHERIA	6.50635515761042
1437010	no rank	BOREOEUTHERIA	6.27259910223362
203449	species	UNCULTURED MARINE EUKARYOTE	6.2655658787584
9605	genus	HOMO	6.25076472063832
763931	species	KOFOIDINIUM CF. PAVILLARDII	6.0211194107035
314146	superorder	EUARCHONTOGLIRES	5.84196361874361
34755	subspecies	SAGITTA CRASSA NAIKAIENSIS	5.762057031095
33183	order	ONYGENALES	5.7236435858001
607660	subfamily	PONGINAE	5.57336338589656
9601	species	PONGO ABELII	5.57336338589656
9599	genus	PONGO	5.57336338589656
64898	family	AQUIFICACEAE	5.5350821236007
9978	species	OCHOTONA PRINCEPS	5.4762641458055
74201	phylum	VERRUCOMICROBIA	5.37511814462559
186814	family	THERMOANAEROBACTERACEAE	5.33304154771422
2157	superkingdom	ARCHAEA	5.28373708116338
9604	family	HOMINIDAE	5.17287908201305
1157685	species	RHIZOBIUM SP. JGI 0001005 H05	5.07000935246862
32525	no rank	THERIA	5.05731442789601
115547	species	UNCULTURED ARCHAEON	4.7815141264126
9596	genus	PAN	4.67101537541451
55118	family	CLUPEIDAE	4.58110184223954
9598	species	PAN TROGLODYTES	4.54497323081331
1236	class	GAMMAPROTEOBACTERIA	4.51606822598362
67812	phylum	OMNITROPHICA	4.27647779536346
558314	family	DESULFUROBACTERIACEAE	4.19813156227115
4751	kingdom	FUNGI	4.13125280069103
9986	species	ORYCTOLAGUS CUNICULUS	3.8570098691514
5782	genus	DICTYOSTELIUM	3.77784669543603
37347	species	TUPAIA BELANGERI	3.7315653244934
187300	species	UNCULTURED DINOFLAGELLATE	3.67700484724954
9989	order	RODENTIA	3.54838047163468
74152	phylum	ELUSIMICROBIA	3.369157135184
9224	family	PSITTACIDAE	3.2796030017681
1093141	no rank	NANNOCHLOROPSIS GADITANA CCMP526	3.24097105531819
72520	species	NANNOCHLOROPSIS GADITANA	3.24097105531819
30870	family	SCIAENIDAE	3.1383858457065
112	order	PLANCTOMYCETALES	3.03047895426525
126	family	PLANCTOMYCETACEAE	3.03047895426525
85101	species	UROCOLIUS MACROURUS	2.8597468213752
1047006	species	OMNITROPHICA BACTERIUM SCGC AAA252 B19	2.8317108884542
51290	superphylum	CHLAMYDIAE/VERRUCOMICROBIA GROUP	2.8127442713233
203683	class	PLANCTOMYCETIA	2.6547432178572
314147	no rank	GLIRES	2.59055972965878
303551	species	GONYAULAX FRAGILIS	2.589902526823
240359	species	THECADINIUM MUCOSUM	2.5835089271391
1783234	Unknown	Unknown	2.53050054817666
29547	class	EPSILONPROTEOBACTERIA	2.50309748038143
1104610	species	MICROGENOMATES BACTERIUM SCGC AAA011 B20	2.4968473265607
9392	order	SCANDENTIA	2.39123409105805
9394	genus	TUPAIA	2.39123409105805
9393	family	TUPAIIDAE	2.39123409105805
64183	species	UTERIPORUS SP. SC 1997	2.329901118691
405008	species	EUCOMONYMPHA IMLA	2.2984032906236
1104615	species	MICROGENOMATES BACTERIUM SCGC AAA011 L05	2.28406388595915
68295	order	THERMOANAEROBACTERALES	2.25461731929392
219685	class	GEMMATIMONADETES	2.2535009824352
142182	phylum	GEMMATIMONADETES	2.2535009824352
67818	phylum	ATRIBACTERIA	2.24091862020302
9371	species	ECHINOPS TELFAIRI	2.2387522374544
1783272	Unknown	Unknown	2.1513787938659
33084	no rank	ENTAMOEBIDAE	2.10879053848013
555406	no rank	ARCHAMOEBAE	2.10879053848013
5758	genus	ENTAMOEBA	2.10879053848013
123368	no rank	ACANTHOMORPHA	2.05592835370134
1620410	Unknown	Unknown	2.05419250008086
1129771	family	LEPTOTRICHIACEAE	2.049522481306
367110	no rank	NEUROSPORA CRASSA OR74A	2.03904254563117
8783	superorder	PALAEOGNATHAE	2.0266762915191
6072	no rank	EUMETAZOA	2.00836813641186
30538	species	VICUGNA PACOS	2
33208	kingdom	METAZOA	1.91129286239155
2335	genus	THERMOTOGA	1.9056358352845
33695	species	TUBULINOSEMA KINGI	1.86986657248288
337687	no rank	MUROIDEA	1.80437889785348
415603	species	INFUNDIBULOMYCES SP. NR 2006A	1.80146305292198
1046980	no rank	UNCLASSIFIED MICROGENOMATES	1.7776299501744
155900	species	UNCULTURED ORGANISM	1.774414299912
62680	phylum	MARINIMICROBIA	1.7598865200098
5180	species	SCLEROTINIA SCLEROTIORUM	1.75930107347193
1963758	Unknown	Unknown	1.75452224419615
152704	species	UNCULTURED STRAMENOPILE	1.7374602612452
13676	species	SCOMBER JAPONICUS	1.7255750368105
2323	no rank	UNCLASSIFIED BACTERIA	1.70792286302412
9595	subspecies	GORILLA GORILLA GORILLA	1.706129584207
57723	phylum	ACIDOBACTERIA	1.6739530847344
68336	superphylum	BACTEROIDETES/CHLOROBI GROUP	1.6443290165347
1760	class	ACTINOBACTERIA	1.6346085336965
201174	phylum	ACTINOBACTERIA	1.6346085336965
538902	species	ANGIOSTOMA LIMACIS	1.620893561482
10066	family	MURIDAE	1.61789591073518
39107	subfamily	MURINAE	1.61789591073518
8825	superorder	NEOGNATHAE	1.58894504699601
9104	genus	ARBOROPHILA	1.5324309110231
7953	family	CYPRINIDAE	1.5210928203005
30727	superfamily	CYPRINOIDEA	1.5210928203005
1394710	species	CANDIDATE DIVISION WWE3 BACTERIUM RAAC2_WWE3_1	1.4907123069404
422282	no rank	CANDIDATE DIVISION WWE3	1.4907123069404
200795	phylum	CHLOROFLEXI	1.4690140032513
86637	species	GYROPAIGNE LEFEVREI	1.461242471872
5241	species	TULASNELLA VIOLEA	1.4591451684408
187299	species	UNCULTURED CILIATE	1.408742671307
96649	species	PELODERA PUNCTATA	1.382719512784
207598	subfamily	HOMININAE	1.35074609646523
441375	no rank	CRYPTOSPORIDIUM MURIS RN66	1.3503105829375
5808	species	CRYPTOSPORIDIUM MURIS	1.3503105829375
95818	phylum	CANDIDATUS SACCHARIBACTERIA	1.3404454849032
604433	species	ARBOROPHILA RUFOGULARIS	1.3182806114317
227387	family	THERMODESULFOBIACEAE	1.31598445898181
33317	no rank	PROTOSTOMIA	1.3147491422195
189424	species	MENOIDIUM SP. CCAP 1247/6	1.3119530336759
1297	phylum	DEINOCOCCUS THERMUS	1.30494714088415
188787	class	DEINOCOCCI	1.30494714088415
8111	order	PERCIFORMES	1.3029475740629
6040	phylum	PORIFERA	1.29965984217778
6042	class	DEMOSPONGIAE	1.29965984217778
539000	family	CLOSTRIDIALES FAMILY XVII. INCERTAE SEDIS	1.2838460732802
683832	species	CIRRHINUS MRIGALA	1.2820299072313
59897	genus	CIRRHINUS	1.2820299072313
283979	no rank	CRYPTOCOELIIDAE	1.27272727272721
479641	species	VACELETIA SP. GW948	1.27272727272721
1779147	Unknown	Unknown	1.27272727272721
119428	order	DICTYOCERATIDA	1.27272727272721
131567	no rank	CELLULAR ORGANISMS	1.27272727272721
269035	genus	VACELETIA	1.27272727272721
5654	family	TRYPANOSOMATIDAE	1.2639253353051
5653	order	KINETOPLASTIDA	1.2639253353051
1260624	species	IDIOMARINA SP. 28 8	1.234849115235
68337	class	DEFERRIBACTERES	1.2244466837598
191393	order	DEFERRIBACTERALES	1.2244466837598
200930	phylum	DEFERRIBACTERES	1.2244466837598
191394	family	DEFERRIBACTERACEAE	1.2244466837598
171954	species	UNCULTURED CANDIDATE DIVISION TM6 BACTERIUM	1.221998363247
256318	species	METAGENOME	1.2140861244697
33682	no rank	EUGLENOZOA	1.2049593299565
754195	species	BUNDLEIA NANA	1.187196284938
34034	species	UNCULTURED DELTA PROTEOBACTERIUM	1.1762992272176
472931	species	PROTOSTELIUM MYCOPHAGUM	1.17533715144
1407671	species	UNCULTURED MEDITERRANEAN PHAGE UVMED	1.1651876424159
686568	species	COILIA LINDMANI	1.16377015464
175275	species	UNCULTURED CERCOZOAN	1.1522528715348
580370	class	ZETAPROTEOBACTERIA	1.140021133383
1203069	species	LACTOBACILLUS GIGERIORUM	1.1312807770185
872325	no rank	LACTOBACILLUS GIGERIORUM CRBIP 24.85	1.1312807770185
751905	species	KUDOA TRACHURI	1.129134820361
9365	species	ERINACEUS EUROPAEUS	1.1280139609469
9363	family	ERINACEIDAE	1.12583877955325
30577	subfamily	ERINACEINAE	1.12583877955325
165779	genus	ANAEROCOCCUS	1.1217533185603
699262	species	MICROGENOMATES BACTERIUM SCGC AAA011 L6	1.0987871768615
5741	species	GIARDIA INTESTINALIS	1.06227431404037
6032	suborder	APANSPOROBLASTINA	1.0567478383408
665079	no rank	SCLEROTINIA SCLEROTIORUM 1980 UF 70	1.04502714395893
5179	genus	SCLEROTINIA	1.04502714395893
501324	species	MYXOBOLUS ALBI	1.0448383067986
188708	class	THERMOTOGAE	1.03951712739365
200918	phylum	THERMOTOGAE	1.03951712739365
147548	class	LEOTIOMYCETES	1.0310751750314
9364	genus	ERINACEUS	1.0080652571875
9362	order	INSECTIVORA	1.0080652571875
122099	species	ASTERNOLAELAPS SP. AL5564	1
68455	species	CROCODYLUS SIAMENSIS	1
130081	species	GALDIERIA SULPHURARIA	1
150046	species	UNCULTURED BACTERIUM TA20	1
75058	species	BODO SALTANS	1
1097668	species	BURKHOLDERIA SP. YI23	1
120990	species	CABEREA BORYI	1
582188	species	EXIGUOBACTERIUM SP. NANO 5	1
676789	species	PRASINODERMA SINGULARIS	1
554078	species	UNCULTURED RHIZARIA	0.9968066164128
5204	phylum	BASIDIOMYCOTA	0.98926740428
68888	species	TRICHURIS SUIS	0.985140469483
203682	phylum	PLANCTOMYCETES	0.9817368110973
68335	genus	COPROTHERMOBACTER	0.979387848073333
63363	species	AQUIFEX AEOLICUS	0.9702156438785
224324	no rank	AQUIFEX AEOLICUS VF5	0.9702156438785
2713	genus	AQUIFEX	0.9702156438785
2419	order	THERMOTOGALES	0.96977737980615
188709	family	THERMOTOGACEAE	0.96977737980615
118197	species	ORTALIS GUTTATA	0.965769744933
33554	order	CARNIVORA	0.959570472065915
239730	species	UNCULTURED ACTINOMYCETALES BACTERIUM	0.95953162856363
221216	phylum	PARCUBACTERIA	0.9498920140858
4762	no rank	OOMYCETES	0.947556154099933
451864	subkingdom	DIKARYA	0.9342068980645
335987	species	UNCULTURED THERMACETOGENIUM SP.	0.925994608007
29281	species	UNCULTURED CRENARCHAEOTE	0.9228298956006
175247	species	UNCULTURED CHYTRIDIOMYCOTA	0.918150672957
145926	species	THRAUSTOCHYTRIUM SP. KK17 3	0.916666915602
159749	species	THALASSIOSIRA OCEANICA	0.90800381054
650289	species	PRISMATOSPORA EVANSI	0.903624773797
346239	species	FRONTONIA LYNNI	0.902966493239
237091	species	CERATOCAPSUS SP. WCW 2003D	0.902832671093
170	family	LEPTOSPIRACEAE	0.9021206578758
267893	family	IDIOMARINACEAE	0.90202300545
135575	genus	IDIOMARINA	0.90202300545
420412	species	CLOSTRIDIUM TEPIDIPROFUNDI	0.896022318668
162155	species	UNCULTURED TREPONEMA SP.	0.884575136789
485916	no rank	DESULFOTOMACULUM ACETOXIDANS DSM 771	0.87374653401
171953	species	UNCULTURED ACIDOBACTERIA BACTERIUM	0.8716945515018
173225	species	TACHYCINETA MEYENI	0.869092345107
8794	genus	PTEROCNEMIA	0.8642424728287
8795	species	PTEROCNEMIA PENNATA	0.8642424728287
1047061	species	MARINIMICROBIA BACTERIUM JGI 0000059 L03	0.8626044503199
28221	class	DELTAPROTEOBACTERIA	0.855616412951023
385043	species	UNCULTURED SYNDINIALES	0.8484327186507
159828	species	NOTATICUS FASCIATUS	0.84509641814
186624	no rank	ELOPOCEPHALA	0.84493344464115
27898	species	CRENOBIA ALPINA	0.841599064381
146918	genus	SALINIBACTER	0.8411715532189
146919	species	SALINIBACTER RUBER	0.8411715532189
309807	no rank	SALINIBACTER RUBER DSM 13855	0.8411715532189
315267	species	UNCULTURED FRESHWATER EUKARYOTE	0.8364626987768
911129	no rank	METHANOBREVIBACTER SMITHII TS95A	0.834214479606
911116	no rank	METHANOBREVIBACTER SMITHII TS145A	0.834214479606
1047049	no rank	UNCLASSIFIED ATRIBACTERIA	0.8325048626015
547051	species	UNCULTURED MARINE DIPLONEMID	0.8277221542512
69541	order	DESULFUROMONADALES	0.82617744095014
9685	species	FELIS CATUS	0.8180462736225
338152	subfamily	FELINAE	0.8180462736225
379583	suborder	FELIFORMIA	0.8180462736225
9682	genus	FELIS	0.8180462736225
9681	family	FELIDAE	0.8180462736225
6157	phylum	PLATYHELMINTHES	0.813593971523855
204428	phylum	CHLAMYDIAE	0.808052874199633
204429	class	CHLAMYDIIA	0.808052874199633
51291	order	CHLAMYDIALES	0.808052874199633
12967	genus	BLASTOCYSTIS	0.8022288221475
186804	family	PEPTOSTREPTOCOCCACEAE	0.7974645635164
525769	species	PARAHISTOMONAS WENRICHI	0.797213903335
91750	species	UNCULTURED ALPHA PROTEOBACTERIUM	0.793402942837
175274	species	UNCULTURED ALVEOLATE	0.7921391635876
8824	species	APTERYX OWENII	0.78902569730295
4930	genus	SACCHAROMYCES	0.783860190525
4932	species	SACCHAROMYCES CEREVISIAE	0.783860190525
947035	no rank	SACCHAROMYCES CEREVISIAE CLIB382	0.783860190525
1117	phylum	CYANOBACTERIA	0.7808582368805
48075	genus	MARINOBACTERIUM	0.774866190581
8793	family	RHEIDAE	0.77469133190225
8792	order	RHEIFORMES	0.77469133190225
110477	species	SONDERELLA LINEARIS	0.7738411975814
1076179	species	BIOREACTOR METAGENOME	0.7690689501726
86473	species	UNCULTURED GAMMA PROTEOBACTERIUM	0.76546281157611
473159	species	PELODERA PSEUDOTERES	0.760009590415
193323	species	UNCULTURED RUMEN PROTOZOA	0.751637755818
191303	genus	TURICIBACTER	0.730932133763
858677	species	KUDOA CARCHARHINI	0.729424141758
666506	order	PHYCISPHAERALES	0.7285145741588
666505	class	PHYCISPHAERAE	0.7285145741588
1142394	no rank	PHYCISPHAERA MIKURENSIS NBRC 102666	0.7285145741588
666508	genus	PHYCISPHAERA	0.7285145741588
547188	species	PHYCISPHAERA MIKURENSIS	0.7285145741588
666507	family	PHYCISPHAERACEAE	0.7285145741588
554024	species	NEMATODA ENVIRONMENTAL SAMPLE	0.7244575062242
4113	species	SOLANUM TUBEROSUM	0.72053326696509
390267	species	PSEUDOTRICHONYMPHA SP. MA55PA	0.7198955376299
1036674	species	IDIOMARINA SP. A28L	0.713563593666
1157681	species	CAULOBACTER SP. JGI 0001013 O16	0.706567921792
390261	species	PSEUDOTRICHONYMPHA SP. LA19SC P8	0.7049135055141
315753	species	UNCULTURED LABYRINTHULID	0.697226309947
78342	species	BIFIDOBACTERIUM GALLICUM	0.681926072623
316140	genus	PSENES	0.6732308087736
316143	species	PSENES CYANOPHRYS	0.6732308087736
8819	order	APTERYGIFORMES	0.671459136664367
8821	genus	APTERYX	0.671459136664367
8820	family	APTERYGIDAE	0.671459136664367
12968	species	BLASTOCYSTIS HOMINIS	0.6552615723275
231055	species	UNCULTURED GLOMUS	0.65503348984
390253	species	PSEUDOTRICHONYMPHA SP. LA10CP P1	0.6504645801775
1052848	species	PARCUBACTERIA BACTERIUM SCGC AAA036 E14	0.6495646065877
127148	species	CAECITELLUS PARVULUS	0.6413396467944
9528	subfamily	CERCOPITHECINAE	0.6385707738012
9539	genus	MACACA	0.6385707738012
9544	species	MACACA MULATTA	0.6385707738012
9527	family	CERCOPITHECIDAE	0.6385707738012
314294	superfamily	CERCOPITHECOIDEA	0.6385707738012
28095	species	BURKHOLDERIA GLADIOLI	0.635471846873
91061	class	BACILLI	0.6347501691701
716545	no rank	SACCHAROMYCETA	0.6278500444316
89593	subphylum	CRANIATA	0.619671478922875
7742	no rank	VERTEBRATA	0.619671478922875
7776	superclass	GNATHOSTOMATA	0.619671478922875
8065	family	BATRACHOIDIDAE	0.6187818765885
8064	order	BATRACHOIDIFORMES	0.6187818765885
286536	genus	COILIA	0.618434658354
541018	species	FOLLICULINA WWS 2008	0.616101137932
797122	species	KIPFERLIA BIALATA	0.6035075763362
49331	species	CANDIDA PARARUGOSA	0.602649490796
1046984	no rank	UNCLASSIFIED PARCUBACTERIA	0.598977651934
150060	species	HALONATRONUM SACCHAROPHILUM	0.598499296784
7739	species	BRANCHIOSTOMA FLORIDAE	0.598495348248693
7736	family	BRANCHIOSTOMIDAE	0.598495348248693
7735	subphylum	CEPHALOCHORDATA	0.598495348248693
7737	genus	BRANCHIOSTOMA	0.598495348248693
118	genus	PLANCTOMYCES	0.5968520368116
1046989	species	PARCUBACTERIA BACTERIUM SCGC AAA011 J21	0.592858459275
262233	species	MINCHINIA CHITONIS	0.592060809759
630518	species	ACINETOBACTER SP. PT22	0.591755033461
260090	species	UNCULTURED GLOMERACEOUS AM FUNGUS	0.5884266106666
127150	species	RHYNCHOMONAS NASUTA	0.588215529473
9785	species	LOXODONTA AFRICANA	0.58512956418543
8801	species	STRUTHIO CAMELUS	0.584103133763075
8798	order	STRUTHIONIFORMES	0.584103133763075
8800	genus	STRUTHIO	0.584103133763075
8799	family	STRUTHIONIDAE	0.584103133763075
391285	species	SPATHULA ALBA	0.584087010875
90330	species	UNCULTURED ARCHEON 'KTK 31A'	0.580187666099
13352	genus	AUXIS	0.573489148751
217026	species	AUXIS ROCHEI	0.573489148751
27973	species	ENCEPHALITOZOON HELLEM	0.57242965625404
945053	species	LEPTOPHARYNX SP. TS 2011	0.572220517541
104083	species	PSEUDOTRICHONYMPHA GRASSII	0.5696578255918
174433	species	PSOROTICHIA MURORUM	0.567205771077
147537	subphylum	SACCHAROMYCOTINA	0.564483095241843
4892	order	SACCHAROMYCETALES	0.564483095241843
4891	class	SACCHAROMYCETES	0.564483095241843
214501	species	HOWARDULA SP. SP MA	0.559852323354
136366	species	PARMIDIUM CIRCULARE	0.55813871897
202249	species	TRICHONOSEMA PECTINATELLAE	0.553782452802
163333	species	STICTOSPORUM NITOPHYLLOIDES	0.553508196636
559495	species	ARBOROPHILA RUFIPECTUS	0.5529894059452
1035538	class	MAMIELLOPHYCEAE	0.5513364268038
13792	order	MAMIELLALES	0.5513364268038
451435	class	CHYTRIDIOMYCETES	0.55103793248225
4761	phylum	CHYTRIDIOMYCOTA	0.55103793248225
55120	subfamily	PELLONULINAE	0.5505771908721
422676	class	ACONOIDASIDA	0.546711347707
114243	species	UNCULTURED EURYARCHAEOTE	0.54340833802858
10288	species	CHORISTONEURA BIENNIS ENTOMOPOXVIRUS 'L'	0.540602364115
329111	species	COQUILLETTIDIA PERTURBANS	0.5382559724051
7238	species	DROSOPHILA SECHELLIA	0.535582509172
9615	subspecies	CANIS LUPUS FAMILIARIS	0.531066062671
222886	species	LEPOCINCLIS SALINA	0.530254352451
182956	species	UNCULTURED ACANTHAREAN	0.528031068414
27315	species	DIPODASCUS ALBIDUS	0.527029926148
148817	species	ORTHOSOMELLA OPEROPHTERAE	0.5267657806228
84995	subclass	RUBROBACTERIDAE	0.5245009453426
136703	species	UNCULTURED RUMEN BACTERIUM	0.5244824577599
128069	species	ANDROSINA LUCASI	0.523509639201
285696	species	UNCULTURED PARABASALID EUKARYOTE	0.5204389789567
284476	species	ECTEINASCIDIA TURBINATA	0.517877488414
577509	species	LAEVIPENEROPLIS SP. 2456 MH 2008	0.5174222684523
82117	no rank	UNCLASSIFIED ALPHAPROTEOBACTERIA	0.517190659851
67799	class	THERMODESULFOBACTERIA	0.51705174918865
188710	order	THERMODESULFOBACTERIALES	0.51705174918865
200940	phylum	THERMODESULFOBACTERIA	0.51705174918865
188711	family	THERMODESULFOBACTERIACEAE	0.51705174918865
1134686	species	WILDEMANIA VARIEGATA	0.515200244024
119	species	PLANCTOMYCES BRASILIENSIS	0.51384384320805
756272	no rank	PLANCTOMYCES BRASILIENSIS DSM 5305	0.51384384320805
496878	species	HEXAMASTIX MITIS	0.5134253668865
9739	species	TURSIOPS TRUNCATUS	0.5130489281311
182770	species	PORPHYRA PAPENFUSSII	0.512056015024
151077	species	CHILODONELLA UNCINATA	0.51120124612
135622	order	ALTEROMONADALES	0.510481927246
297483	species	STYLOPLANELLA STRONGYLOSTOMOIDES	0.5071147799496
78913	species	RHOPALOMYCES ELEGANS	0.507062860523
1047053	species	ATRIBACTERIA BACTERIUM JGI 0000059 I14	0.506606675968
8811	species	ANOMALOPTERYX DIDIFORMIS	0.5065966445685
8810	genus	ANOMALOPTERYX	0.5065966445685
86281	species	CARYOSPORA BIGENETICA	0.505455730723
244733	species	PAENIBACILLUS ABEKAWAENSIS	0.501221682322
329884	species	FRIEDMANNIOMYCES SIMPLEX	0.500418920635
84120	species	ANOPLODIUM STICHOPI	0.499870641199
619736	species	PAENIBACILLUS SP. DA10	0.498778317678
279161	species	PYRGILLUS JAVANICUS	0.494296696384
152654	species	RHYNCHOSTOMA MINUTUM	0.491361596411
4952	species	YARROWIA LIPOLYTICA	0.4911641927311
522772	no rank	DENITROVIBRIO ACETIPHILUS DSM 12809	0.486888034360667
117999	genus	DENITROVIBRIO	0.486888034360667
118000	species	DENITROVIBRIO ACETIPHILUS	0.486888034360667
187063	species	CYTOPHAGA SP. DEX80 64	0.484743465696
379107	species	THRAUSTOCHYTRIIDAE SP. STRAIN H41	0.483289728247
195268	species	PROSCOLOPLOS CYGNOCHAETUS	0.4826643637
68459	subfamily	GIARDIINAE	0.482005791096367
5740	genus	GIARDIA	0.482005791096367
207245	no rank	FORNICATA	0.482005791096367
5739	family	HEXAMITIDAE	0.482005791096367
5738	no rank	DIPLOMONADIDA	0.482005791096367
13616	species	MONODELPHIS DOMESTICA	0.4762563954722
136	order	SPIROCHAETALES	0.475204224683077
203692	class	SPIROCHAETIA	0.475204224683077
203691	phylum	SPIROCHAETES	0.475204224683077
650060	species	ENDOSYMBIONT OF ACANTHAMOEBA SP. R18	0.474846395274
538999	no rank	CLOSTRIDIALES INCERTAE SEDIS	0.4746220246068
91561	no rank	CETARTIODACTYLA	0.468143980876725
582872	species	HYALONEMA SP. MD 2008	0.468009745574
143017	species	JAKOBA LIBERA	0.467783547896
573653	species	UNCULTURED EUGLENOZOAN	0.467308777891
9796	species	EQUUS CABALLUS	0.46727323465526
219678	species	RHYNCHOCYPRIS PERCNURUS	0.460263552869
699264	no rank	CANDIDATUS OMNITROPHUS FODINAE SCGC AAA011 A17	0.459989953341033
1431823	genus	CANDIDATUS OMNITROPHUS	0.459989953341033
1431825	species	CANDIDATUS OMNITROPHUS FODINAE	0.459989953341033
97259	species	ELECTRA PILOSA	0.459133079471
1047003	no rank	CANDIDATUS MICROGENOMATUS AURICOLA SCGC AAA011 E14	0.459124257343792
1432327	species	CANDIDATUS MICROGENOMATUS AURICOLA	0.459124257343792
1432326	genus	CANDIDATUS MICROGENOMATUS	0.459124257343792
74082	species	VAHLKAMPFIA AVARA	0.457234840514
8929	order	COLUMBIFORMES	0.455853857567795
8930	family	COLUMBIDAE	0.455853857567795
640293	no rank	CANDIDATE DIVISION NC10	0.4531151011096
70075	species	NYCTOTHERUS OVALIS	0.453020044389
123370	no rank	HOLACANTHOPTERYGII	0.451004874549
59808	species	ACRICOTOPUS LUCENS	0.4505009521007
35128	species	THALASSIOSIRA PSEUDONANA	0.450406884381664
296543	no rank	THALASSIOSIRA PSEUDONANA CCMP1335	0.450406884381664
175245	species	UNCULTURED FUNGUS	0.449809688902
7712	subphylum	TUNICATA	0.448180626223023
529101	genus	HILSA	0.4442646984825
529102	species	HILSA KELEE	0.4442646984825
212790	genus	SULFURIHYDROGENIBIUM	0.443013721158
134680	species	ANTARCTOSACCION APPLANATUM	0.4422165256732
128827	family	ERYSIPELOTRICHACEAE	0.44196545237168
526525	order	ERYSIPELOTRICHALES	0.44196545237168
526524	class	ERYSIPELOTRICHIA	0.44196545237168
232784	species	NORRLINIA PELTIGERICOLA	0.440934786076
418113	species	COCHLODINIUM FULVESCENS	0.437769389307
1100069	order	BACTEROIDETES ORDER II. INCERTAE SEDIS	0.4364049262463
563843	family	RHODOTHERMACEAE	0.4364049262463
479758	species	POMATOSTEGUS STELLATUS	0.436379516317
170407	species	HALIMEDA BORNEENSIS	0.4345732859759
207768	species	CLOSTRIDIALES BACTERIUM ORAL CLONE P4PB_122 P3	0.432583351211
32067	genus	LEPTOTRICHIA	0.4302460641968
7422	superfamily	CHALCIDOIDEA	0.428776019548967
1955251	Unknown	Unknown	0.428776019548967
272242	subfamily	PTEROMALINAE	0.428776019548967
7424	genus	NASONIA	0.428776019548967
7423	family	PTEROMALIDAE	0.428776019548967
272201	no rank	CHALDICOIDEA GROUP	0.428776019548967
8826	order	ANSERIFORMES	0.4286345368004
8796	genus	RHEA	0.42788873901165
8797	species	RHEA AMERICANA	0.42788873901165
336262	species	DOROSOMA CEPEDIANUM	0.4258853070898
128061	species	BORELIS SCHLUMBERGERI	0.423912763509
46130	species	ARCHAIAS ANGULATUS	0.423912763509
186823	family	ALICYCLOBACILLACEAE	0.419620987144
179883	species	UNCULTURED CANDIDATUS SACCHARIBACTERIA SP.	0.41913050944
8830	family	ANATIDAE	0.4180875812765
31281	species	ENTEROCYTOZOON BIENEUSI	0.4180009931281
61965	species	GIARDIA MICROTI	0.41762071427
143325	species	ZU CRISTATUS	0.41730043405575
143324	genus	ZU	0.41730043405575
1404	species	BACILLUS MEGATERIUM	0.4172483705678
296229	species	POLYASPIS LAMELLIPES	0.416036693633
186807	family	PEPTOCOCCACEAE	0.4151048481416
1802410	Unknown	Unknown	0.414022550056
269767	species	APHELENCHOIDES BESSEYI	0.412945457813
6334	species	TRICHINELLA SPIRALIS	0.4096728499487
768670	no rank	CALDITERRIVIBRIO NITROREDUCENS DSM 19672	0.40915489528
545865	genus	CALDITERRIVIBRIO	0.40915489528
477976	species	CALDITERRIVIBRIO NITROREDUCENS	0.40915489528
